#RUN	GRID	lat	lon	INFILT	Ds	Ds_MAX	Ws	C	EXPT_1	EXPT_2	Ksat_1	Ksat_2	PHI_1	PHI_2	MOIST_1	MOIST_2	ELEV	DEPTH_1	DEPTH_2	AVG_T	DP	BUBLE1	BUBLE2	QUARZ1	QUARZ2	BULKDN1	BULKDN2	PARTDN1	PARTDN2	OFF_GMT	WcrFT1	WcrFT2	WpFT1	WpFT2	Z0_SOIL	Z0_SNOW	PRCP	RESM1	RESM2	FS_ACTV
1	6889	23.6	94.65	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	309	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6890	23.6	94.7	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	303	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6891	23.6	94.75	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	355	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6892	23.6	94.8	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	397	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6893	23.6	94.85	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	417	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6894	23.6	94.9	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	440	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6895	23.6	94.95	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	522	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6896	23.6	95	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	398	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6897	23.6	95.05	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	265	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6898	23.6	95.1	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	238	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6899	23.6	95.15	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	228	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6900	23.6	95.2	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	205	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6901	23.6	95.25	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	214	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6902	23.6	95.3	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	186	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6903	23.6	95.35	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	168	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6904	23.6	95.4	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	172	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6905	23.6	95.45	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	193	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6906	23.6	95.5	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	200	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6907	23.6	95.55	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	188	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6908	23.6	95.6	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	195	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6909	23.6	95.65	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	189	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6910	23.6	95.7	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	326	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6911	23.6	95.75	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	217	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6912	23.6	95.8	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	232	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6913	23.6	95.85	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	246	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6914	23.6	95.9	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	365	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6915	23.6	95.95	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	551	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6916	23.6	96	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	129	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6917	23.6	96.05	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	129	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6918	23.6	96.1	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	129	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6919	23.6	96.15	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	246	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6920	23.6	96.2	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	388	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6921	23.6	96.25	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	278	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6922	23.6	96.3	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	216	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6923	23.6	96.35	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	220	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6924	23.6	96.4	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	211	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6925	23.6	96.45	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	187	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6926	23.6	96.5	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	167	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6927	23.6	96.55	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	188	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6928	23.6	96.6	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	168	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6929	23.6	96.65	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	167	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6930	23.6	96.7	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	220	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6931	23.6	96.75	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	217	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6932	23.6	96.8	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	222	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6933	23.6	96.85	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	195	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6934	23.6	96.9	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	187	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6935	23.6	96.95	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	185	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6936	23.6	97	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	221	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6937	23.6	97.05	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	331	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6938	23.6	97.1	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	582	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6939	23.6	97.15	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	584	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6940	23.6	97.2	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	470	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6941	23.6	97.25	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	470	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6942	23.6	97.3	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	470	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6943	23.6	97.35	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1045	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6944	23.6	97.4	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1410	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6945	23.6	97.45	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1046	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6946	23.6	97.5	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	938	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6947	23.6	97.55	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1197	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6948	23.6	97.6	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1687	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6949	23.6	97.65	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1804	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6950	23.6	97.7	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1256	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6951	23.6	97.75	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1175	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6952	23.6	97.8	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1096	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6953	23.6	97.85	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1291	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6954	23.6	97.9	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1297	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6955	23.6	97.95	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1205	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6956	23.6	98	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1244	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6957	23.6	98.05	0.6	0.9	2	0.8	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1545	1	2	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6958	23.55	93.55	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	2014	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6959	23.55	93.6	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1800	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6960	23.55	93.65	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1051	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6961	23.55	93.7	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1167	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6962	23.55	93.75	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1652	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6963	23.55	93.8	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1868	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6964	23.55	93.85	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1289	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6965	23.55	93.9	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	497	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6966	23.55	93.95	0.4	0.9	7.167	1	2	20.32	20.32	576	576	-999	-999	0.046915302	0.377735358	388	0.3	0.7	16	4	59.41	59.41	0.24	0.24	1310	1300	2650	2650	2	0.692307692	0.692307692	0.435897436	0.435897436	0.001	0.0005	1500	0.068	0.068	0
1	6967	23.55	94	0.4	0.9	7.167	1	2	20.32	20.32	576	576	-999	-999	0.046915302	0.377735358	254	0.3	0.7	16	4	59.41	59.41	0.24	0.24	1310	1300	2650	2650	2	0.692307692	0.692307692	0.435897436	0.435897436	0.001	0.0005	1500	0.068	0.068	0
1	6968	23.55	94.05	0.4	0.9	7.167	1	2	13.6	19.04	472.8	424.8	-999	-999	0.042975849	0.424225864	254	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1200	1460	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	6969	23.55	94.1	0.4	0.9	7.167	1	2	20.32	20.32	576	576	-999	-999	0.046915302	0.377735358	254	0.3	0.7	16	4	59.41	59.41	0.24	0.24	1310	1300	2650	2650	2	0.692307692	0.692307692	0.435897436	0.435897436	0.001	0.0005	1500	0.068	0.068	0
1	6970	23.55	94.15	0.4	0.9	7.167	1	2	20.32	20.32	576	576	-999	-999	0.046915302	0.377735358	254	0.3	0.7	16	4	59.41	59.41	0.24	0.24	1310	1300	2650	2650	2	0.692307692	0.692307692	0.435897436	0.435897436	0.001	0.0005	1500	0.068	0.068	0
1	6971	23.55	94.2	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	654	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6972	23.55	94.25	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	392	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	6973	23.55	94.3	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	398	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6974	23.55	94.35	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	378	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6975	23.55	94.4	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	188	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6976	23.55	94.45	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	164	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6977	23.55	94.5	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	164	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6978	23.55	94.55	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	223	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	6979	23.55	94.6	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	337	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
